,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
908,2301505,Arneiroz,23,CE,457.03464566929136,481.89312977099235,494.17251908396946,494.7834645669291,521.6793893129772
909,2301604,Assaré,23,CE,448.7594149908592,475.9715289982425,491.7790861159929,501.17659963436927,521.9683655536028
910,2301703,Aurora,23,CE,452.127094972067,481.00190476190477,494.687074829932,501.01829608938544,570.3401360544218
911,2301802,Baixio,23,CE,435.97398843930637,461.54067796610167,479.59435028248583,475.3150289017341,508.47457627118644
912,2301851,Banabuiú,23,CE,441.45531914893616,475.3806916426513,493.23804034582133,483.0158054711247,527.2622478386168
913,2301901,Barbalha,23,CE,475.1830248545743,495.5014720812183,511.6718274111675,518.0359598096245,582.5279187817259
914,2301950,Barreira,23,CE,448.95529157667386,479.3421588594705,499.6348268839104,498.0850971922246,535.3971486761711
915,2302008,Barro,23,CE,460.5161073825503,485.10654664484446,506.117348608838,508.09312080536915,580.1636661211129
916,2302057,Barroquinha,23,CE,443.64417344173444,481.25646437994726,492.7174142480211,483.850406504065,535.3562005277045
917,2302107,Baturité,23,CE,452.0113735783027,480.10485106382976,499.7218723404255,489.02668416447943,553.531914893617
918,2302206,Beberibe,23,CE,455.10604575163404,481.5172496025437,500.39133545310017,498.17557189542487,529.1096979332274
919,2302305,Bela Cruz,23,CE,463.6792763157895,490.4461165048544,506.06731391585754,524.0595394736843,572.0388349514564
920,2302404,Boa Viagem,23,CE,445.33049956178786,474.55117647058825,492.100756302521,494.97607361963185,512.890756302521
921,2302503,Brejo Santo,23,CE,465.77240875912406,487.60484429065747,505.0449134948097,511.2485401459854,565.757785467128
922,2302602,Camocim,23,CE,461.38191148171904,489.47615291262133,508.4365291262136,516.2116741500962,526.3349514563107
923,2302701,Campos Sales,23,CE,450.4669491525423,480.8028885832187,499.0127922971114,498.41412429378533,583.961485557084
924,2302800,Canindé,23,CE,455.358469259724,486.639699918897,504.9377128953771,505.97917189460475,557.2749391727494
925,2302909,Capistrano,23,CE,441.63125,461.80613636363637,488.6497727272727,480.86527777777775,509.1818181818182
926,2303006,Caridade,23,CE,445.7302721088435,473.96727574750827,492.5136212624585,493.16802721088436,532.0930232558139
927,2303105,Cariré,23,CE,447.8641221374046,478.08850855745726,492.16283618581906,509.4129770992366,513.1540342298289
928,2303204,Caririaçu,23,CE,453.2095652173913,485.8898044692737,499.01731843575425,502.5008695652174,572.6256983240223
929,2303303,Cariús,23,CE,446.2947826086957,469.5410256410256,483.7666666666667,492.5692753623188,521.5954415954416
930,2303402,Carnaubal,23,CE,456.1144356955381,490.40358056265984,498.81202046035804,508.7144356955381,553.1969309462916
931,2303501,Cascavel,23,CE,458.7164815897136,486.04520703346566,501.1082246171299,502.38620689655176,553.8740782756665
932,2303600,Catarina,23,CE,437.6651851851852,456.0729927007299,462.9357664233576,481.03407407407406,394.45255474452557
933,2303659,Catunda,23,CE,442.81981132075475,466.1840182648402,485.4095890410959,484.7528301886793,481.09589041095893
934,2303709,Caucaia,23,CE,469.02720918622066,499.96445553970517,514.7913813599619,513.1201323015476,562.1493105087969
935,2303808,Cedro,23,CE,439.79346590909086,467.86722222222227,488.91152777777774,487.6376420454546,498.94444444444446
936,2303907,Chaval,23,CE,450.5215425531915,481.67506493506494,501.574025974026,489.17765957446807,531.1168831168832
937,2303931,Choró,23,CE,428.20399999999995,459.0114406779661,479.3720338983051,472.61466666666666,470.1694915254237
938,2303956,Chorozinho,23,CE,444.48055555555555,476.8112600536193,493.8563002680965,489.00805555555553,530.4021447721179
939,2304004,Coreaú,23,CE,446.22523020257825,478.46732142857144,495.86875,502.72651933701655,527.7142857142857
940,2304103,Crateús,23,CE,466.21449631449633,494.6593823116519,508.4745437529247,513.4063882063882,587.5526438933084
941,2304202,Crato,23,CE,479.3462106159523,504.7167299349241,518.5911062906724,525.2752767527676,604.1594360086768
942,2304236,Croatá,23,CE,456.34444444444443,477.40651041666666,488.3671875,492.10216802168026,565.4166666666666
943,2304251,Cruz,23,CE,454.57213438735175,489.91233140655106,506.71560693641624,531.1806324110672,527.2447013487476
944,2304269,Deputado Irapuan Pinheiro,23,CE,443.071511627907,476.8703488372093,495.9186046511628,499.96046511627907,494.4186046511628
945,2304277,Ererê,23,CE,443.1993333333333,472.03653846153844,491.8397435897436,478.46,536.1538461538462
946,2304285,Eusébio,23,CE,489.0302100161551,513.359163498099,524.8963498098859,544.2744749596123,591.254752851711
947,2304301,Farias Brito,23,CE,457.80770925110136,481.70579710144926,498.3171842650104,507.92202643171805,523.8095238095239
948,2304350,Forquilha,23,CE,454.9697368421053,482.12893081761007,502.30628930817613,508.9997807017544,529.979035639413
949,2304400,Fortaleza,23,CE,489.1492615375893,521.0479716065636,531.382256816732,542.979996314775,606.2232114985273
950,2304459,Fortim,23,CE,449.9943708609271,484.97809523809525,506.42825396825396,494.7337748344371,525.5873015873016
951,2304509,Frecheirinha,23,CE,443.2517123287671,472.4743421052632,489.0309210526316,501.62089041095885,487.63157894736844
952,2304608,General Sampaio,23,CE,443.10164835164835,468.70947368421054,479.76684210526315,491.02142857142854,474.8421052631579
953,2304657,Graça,23,CE,454.86717557251905,483.34850746268654,491.9850746268657,512.7717557251909,490.74626865671644
954,2304707,Granja,23,CE,442.35835616438357,472.33101893597836,485.53823264201986,486.6307762557077,511.10910730387735
955,2304806,Granjeiro,23,CE,451.1223140495868,497.05853658536586,503.1186991869919,506.6404958677686,626.9918699186992
956,2304905,Groaíras,23,CE,452.37901785714286,488.61538461538464,503.3363247863248,508.1482142857143,496.5811965811966
957,2304954,Guaiúba,23,CE,445.88607382550333,468.4420127795527,485.3960063897764,479.1068791946309,509.8083067092652
958,2305001,Guaraciaba do Norte,23,CE,460.78404017857144,494.835332606325,503.4616139585605,515.1986607142857,592.4318429661942
959,2305100,Guaramiranga,23,CE,443.40628571428573,476.23468208092487,495.0196531791907,486.04799999999994,492.94797687861274
960,2305209,Hidrolândia,23,CE,458.47463054187193,489.62446555819474,498.63966745843226,513.1243842364532,581.8527315914489
961,2305233,Horizonte,23,CE,459.7183281733746,493.43582887700535,510.454367201426,506.74637770897834,528.1402257872846
962,2305266,Ibaretama,23,CE,444.4484536082474,464.45454545454544,477.59797979797975,478.24123711340206,461.2121212121212
963,2305308,Ibiapina,23,CE,460.0855024711697,496.14627831715217,509.19644012944985,504.0281713344316,569.8058252427185
964,2305332,Ibicuitinga,23,CE,438.00666666666666,457.8743523316062,475.8966321243523,470.2408,422.95336787564764
965,2305357,Icapuí,23,CE,458.8307992202729,486.1718574108818,506.3378986866791,506.02378167641325,541.9136960600375
966,2305407,Icó,23,CE,447.54855453350854,474.48962025316456,493.5296835443038,489.1423127463863,515.0126582278481
967,2305506,Iguatu,23,CE,471.8810918774967,501.3634753268663,515.8392661324335,523.1321793164669,584.4875579924083
968,2305605,Independência,23,CE,445.66918158567773,470.06799501867994,487.292403486924,480.66956521739127,492.1295143212951
969,2305654,Ipaporanga,23,CE,449.78470149253735,478.7746376811594,491.8663043478261,481.6679104477612,462.60869565217394
970,2305704,Ipaumirim,23,CE,448.1389655172414,482.3045016077171,499.62057877813504,488.38482758620694,549.5176848874598
971,2305803,Ipu,23,CE,462.5191278493558,486.3858082706767,499.67030075187967,511.6465807730426,553.0639097744361
972,2305902,Ipueiras,23,CE,446.1354357798165,480.46991051454137,495.86834451901564,492.74013761467893,560.5816554809843
973,2306009,Iracema,23,CE,445.0579831932773,476.0110824742268,497.2515463917526,483.14145658263305,503.7113402061856
974,2306108,Irauçuba,23,CE,448.75977859778595,474.65937499999995,486.08750000000003,491.5785977859778,493.125
975,2306207,Itaiçaba,23,CE,466.5803191489362,498.1093264248705,509.3823834196891,512.8063829787235,554.7150259067357
976,2306256,Itaitinga,23,CE,454.0581497797357,489.25625646328854,505.51737331954496,504.8762114537445,535.9669079627714
977,2306306,Itapajé,23,CE,461.0814066852368,493.31813297515106,504.60503693754197,516.6206128133705,551.1484217595702
978,2306405,Itapipoca,23,CE,453.92866582756454,480.1563487241798,497.2650972053463,501.3537130270611,531.6281895504253
979,2306504,Itapiúna,23,CE,444.12192192192197,478.2117302052786,490.61055718475075,467.9213213213213,525.2199413489736
980,2306553,Itarema,23,CE,450.98985849056606,476.86925638179804,492.3278579356271,496.46639150943395,521.3762486126526
981,2306603,Itatira,23,CE,432.2223385689354,464.30677083333336,478.23333333333335,477.46439790575914,486.00694444444446
982,2306702,Jaguaretama,23,CE,437.2626229508197,462.4416666666666,477.30929487179486,489.1347540983607,429.4871794871795
983,2306801,Jaguaribara,23,CE,440.40472727272726,465.1675675675676,479.32263513513516,479.1185454545455,481.4189189189189
984,2306900,Jaguaribe,23,CE,454.74156945917287,486.0382113821138,504.4015243902439,510.5716861081654,554.939024390244
985,2307007,Jaguaruana,23,CE,453.6069406392694,476.4531877729258,497.9162445414847,495.0643835616438,508.1572052401747
986,2307106,Jardim,23,CE,449.6411616161616,474.8366504854369,490.45291262135925,494.0145202020202,531.5533980582525
987,2307205,Jati,23,CE,449.30439560439555,481.1175531914894,493.71329787234043,492.29945054945057,508.40425531914894
988,2307254,Jijoca de Jericoacoara,23,CE,448.4162839248434,478.25370741482965,501.0723446893788,518.6365344467641,526.0120240480962
989,2307304,Juazeiro do Norte,23,CE,476.5190038504534,500.8865678663843,517.4991649023759,527.9646503539933,597.9487179487179
990,2307403,Jucás,23,CE,448.0930622009569,469.59565217391304,486.69816933638447,491.8062200956938,489.01601830663617
991,2307502,Lavras da Mangabeira,23,CE,448.93255208333335,476.016149068323,490.3187577639751,493.94036458333335,545.5652173913044
992,2307601,Limoeiro do Norte,23,CE,486.53602649006626,510.69834920634923,524.6220317460317,534.7622516556291,635.3396825396825
993,2307635,Madalena,23,CE,445.16700336700336,482.3107142857143,496.2827922077922,487.06902356902356,550.974025974026
994,2307650,Maracanaú,23,CE,466.53763773439016,498.14724913178577,516.1150429537562,508.05789677169923,557.5836227380735
995,2307700,Maranguape,23,CE,460.2949843260188,492.7033333333334,508.32863247863247,505.3067174205105,534.8461538461538
996,2307809,Marco,23,CE,438.7507537688442,464.08787878787876,480.33875598086127,495.4716917922948,463.2535885167464
997,2307908,Martinópole,23,CE,444.27854545454545,471.5925,482.8746428571428,492.28981818181825,465.92857142857144
998,2308005,Massapê,23,CE,449.4086717892426,472.9217118997912,488.05981210855947,486.69681668496156,499.9164926931106
999,2308104,Mauriti,23,CE,446.32995169082125,471.86979096426165,483.3715441672286,486.3379572118702,531.3149022252192
1000,2308203,Meruoca,23,CE,450.1346733668342,482.81858190709045,500.1088019559902,498.6226130653266,523.3740831295844
1001,2308302,Milagres,23,CE,458.9396825396825,484.7349292709467,502.1847660500544,501.74263038548753,573.3623503808487
1002,2308351,Milhã,23,CE,459.3057692307692,485.4345724907063,498.92193308550185,516.2688461538461,535.3159851301115
1003,2308377,Miraíma,23,CE,424.071052631579,450.2557324840764,465.6668789808917,458.7496710526316,442.484076433121
1004,2308401,Missão Velha,23,CE,458.39559014267184,479.46432160804017,495.18718592964825,495.251102464332,554.1959798994975
1005,2308500,Mombaça,23,CE,451.14648493543757,473.1370879120879,491.4951923076923,505.16327116212335,525.6868131868132
1006,2308609,Monsenhor Tabosa,23,CE,434.29831932773106,465.1281690140845,483.73802816901406,465.5579831932773,485.9154929577465
1007,2308708,Morada Nova,23,CE,461.50684357541905,484.1667337357478,503.0683433936955,511.1753491620112,575.5197853789404
1008,2308807,Moraújo,23,CE,450.0037037037037,481.6225663716814,497.79690265486727,515.8023148148148,534.4247787610619
1009,2308906,Morrinhos,23,CE,451.43172866520786,478.96330472103006,491.5302575107296,511.7369803063457,484.8068669527897
1010,2309003,Mucambo,23,CE,477.7402684563759,500.0662251655629,509.0122516556292,527.7177852348993,522.384105960265
1011,2309102,Mulungu,23,CE,443.04767441860463,467.5836111111111,489.0675,473.4962209302326,513.3333333333334
1012,2309201,Nova Olinda,23,CE,450.2333333333333,478.5497093023256,496.3674418604651,492.50091743119265,538.6046511627907
1013,2309300,Nova Russas,23,CE,461.3613801452785,486.2744131455399,501.7049295774648,503.1268765133172,546.6431924882629
1014,2309409,Novo Oriente,23,CE,451.40287686996544,476.75595913734395,494.6930760499432,496.37019562715767,544.6311010215665
1015,2309458,Ocara,23,CE,442.21793214862686,474.52920489296633,493.1255351681957,484.6789983844911,503.6085626911315
1016,2309508,Orós,23,CE,442.9026809651475,476.34375,493.98333333333335,486.44289544235926,516.4583333333334
1017,2309607,Pacajus,23,CE,460.78289557975654,496.3060923076923,511.6929846153846,507.23888532991674,569.2676923076923
1018,2309706,Pacatuba,23,CE,463.52721041809457,498.3469785575049,514.0696556205328,504.4381082933516,559.2332683560754
1019,2309805,Pacoti,23,CE,439.27155756207674,476.6355408388521,495.25077262693156,471.744920993228,544.9448123620309
1020,2309904,Pacujá,23,CE,468.26769230769236,486.99022556390975,491.9864661654135,530.7623076923078,543.609022556391
1021,2310001,Palhano,23,CE,452.9165853658536,479.1905213270142,496.36682464454975,494.1092682926829,545.9715639810427
1022,2310100,Palmácia,23,CE,440.17828746177366,476.60206489675517,493.1725663716814,477.46697247706425,519.1150442477876
1023,2310209,Paracuru,23,CE,456.6688537549407,480.5583269378358,498.7728319263239,496.9437944664032,510.92862624712205
1024,2310258,Paraipaba,23,CE,454.9527430221367,480.6763231197772,496.2418755803157,506.84639076034654,530.4921077065924
1025,2310308,Parambu,23,CE,451.57564575645756,475.41339285714287,487.95410714285714,488.6876383763838,500.92857142857144
1026,2310407,Paramoti,23,CE,454.36372549019603,493.60135135135135,502.0945945945946,510.9882352941176,560.9459459459459
1027,2310506,Pedra Branca,23,CE,448.02060535506405,476.44587973273946,489.25924276169263,491.48882421420257,490.42316258351894
1028,2310605,Penaforte,23,CE,464.34767441860464,491.1556390977443,502.81541353383454,514.4841085271318,562.7067669172932
1029,2310704,Pentecoste,23,CE,456.7228604923798,480.9971719457014,495.1236425339366,490.76459554513485,498.43891402714934
1030,2310803,Pereiro,23,CE,464.75747126436784,497.46824324324325,507.52635135135137,509.5891954022988,583.6036036036036
1031,2310852,Pindoretama,23,CE,454.2683397683398,485.4356884057971,500.26213768115946,498.2351351351351,565.072463768116
1032,2310902,Piquet Carneiro,23,CE,456.8446902654867,500.96382978723403,512.4634042553191,527.0628318584071,566.8936170212766
1033,2310951,Pires Ferreira,23,CE,450.5755020080321,480.59372549019605,495.6121568627451,513.8228915662651,535.2941176470588
1034,2311009,Poranga,23,CE,445.97042253521124,468.8152777777778,480.2175925925926,481.21877934272305,526.2962962962963
1035,2311108,Porteiras,23,CE,452.28841870824056,473.8560869565217,484.21021739130435,491.24565701559015,529.9565217391304
1036,2311207,Potengi,23,CE,457.58201754385965,486.47208333333333,498.5679166666667,497.0701754385965,591.1666666666666
1037,2311231,Potiretama,23,CE,438.32894736842104,478.51982758620693,485.60862068965514,490.67894736842106,502.9310344827586
1038,2311264,Quiterianópolis,23,CE,432.01644144144143,461.23045356371495,484.6889848812095,474.57094594594594,475.72354211663065
1039,2311306,Quixadá,23,CE,461.0589048991354,486.1369398907104,503.2621857923497,499.2149855907781,530.0874316939891
1040,2311355,Quixelô,23,CE,457.9727659574468,484.40329218106996,506.23991769547325,508.28680851063825,564.2798353909465
1041,2311405,Quixeramobim,23,CE,457.09976190476186,484.2398773006135,500.88482989403235,508.4020238095238,534.2777467930842
1042,2311504,Quixeré,23,CE,464.59217557251907,482.4248148148148,502.54314814814813,506.5585877862596,541.5555555555555
1043,2311603,Redenção,23,CE,445.22473572938685,471.6408952187182,493.488504577823,480.74545454545455,548.056968463886
1044,2311702,Reriutaba,23,CE,452.5656108597285,485.3494505494505,498.2991208791209,507.10678733031676,536.3956043956044
1045,2311801,Russas,23,CE,478.66617227609817,505.72306451612906,518.5197849462365,532.9577866514546,590.7204301075269
1046,2311900,Saboeiro,23,CE,444.60648148148147,473.4347826086956,488.1278260869565,497.38472222222225,459.7391304347826
1047,2311959,Salitre,23,CE,427.57978723404256,456.496,471.91900000000004,465.4588652482269,470.53333333333336
